review,note
baada ya kutazama filamu hii nataka kujifunza zaidi kuhusu kazi za msanii huyu,1
Napendekeza sana filamu hii kwa ajili ya mtu yeyote anayependezwa na mashairi ya sanaa ya maonyesho ya siasa au historia ya papanese,1
hapa katika upepo na simba twaona fasiri nzuri ajabu ya enzi ya kifalme,1
Kinachofanya hadithi hii iwe tofauti ni ile thamani kubwa sana ya upigaji picha usio na kosa na kuhariri ule mzuri sana unaorusha ridan keith anayecheza historia yenye ukatili na iliyo dhahiri,1
Ingawa upepo na simba wanaelezwa hasa kupitia macho ya mwana huyo kila mshiriki wa familia anaweza kutambua kama ni ndege wa baharini aina ya bnerys wa hali ya juu aina ya brigan bedace bergens firene jahn hustons au steve kanalys pallylys mhovelypny frive ploveroverovet mkubwa wa kijiti,1
Hilo ni jambo la kusisimua sana.,1
Nadhani ni filamu ya robint ryans iliyo bora zaidi kwa sababu alichora mtu kama baba yangu na alikuwa baba halisi ingawa hakuua mtu yeyote bali aliathirika zaidi wakati wa vita ya ulimwengu ya pili iliyomfanya awe mbaya zaidi,1
Haikuwa rahisi kumchangamsha ili apitie tu siku hiyo kwa siku hiyo.,1
Mama yangu na ndugu yangu walilazimika kufanya hivyo wakati ilipoona robirt ryan akionyesha mtu wa aina hiyo ilikuwa mwigizo mzuri sana wa mtu wa aina hii na mimi alivutiwa,1
karibu nyimbo zote zilizo katika msichana wa jalada ni za kizamani na si zenye kupendeza sana,0
Jambo lenye kuudhi zaidi juu ya msichana wa kufunika ni njia ambayo riita nyasi kavuworth hutukuzwa,0
Kwa bahati mbaya msichana ni mfano wa jinsi holilywood ilivyotumiwa kuwatumia wanawake kujifaidi kifedha,0
"Hivyo, masimulizi mengi yasiyo sahihi hukumbukwa na kila sehemu huandikwa vizuri sana",1
ile sinema nzuri pia humrembesha sana na kumfanya awe na sura nzuri ya monica,1
maelezo mazuri juu ya leo ya upendo na bila shaka sinema inayostahili kuonwa,1
kwa watu ambao ni wa kwanza kutengeneza filamu nafikiri walifanya kazi nzuri sana,1
Ilipendwa sana nilipokuwa katika sinema nyumba nzuri na maitikio mazuri sana na vicheko vingi,1
filamu yake maridadi na namna nilivyohisi nilipotoka nje ya sinema,1
Mlima huu una kelele za kaskazini na una mtazamo mzuri kuhusu jamii inayowakilisha,1
i badala ya hivyo niliifurahia,1
Niliipenda,1
Ninawachukulia kwa uzito,0
"Hata hivyo, hilo lilitokeza hisia ya pekee",1
Kutengeneza vitu vya kale kwa mkono kulikuwa kazi nzuri sana kwa kutumia maandishi hayo,1
ulimwengu ulio bora zaidi ya 95 ya takataka zilizo katika maduka ya dawa leo,1
jukumu lake lilitimizwa vizuri,1
si kwa kupiga kelele pia si kwa kiume bali ni sawa tu,1
kamera kwa kweli humpenda katika sinema hii,1
Laiti angalimtupa katika daraka hilo baada ya kuutayarisha mwandiko,1
nikiwa raia wa European filamu hiyo ni kikwazo kizuri kwa wakati wangu nikiwa mwanafunzi katika miaka ya 1980 na mambo yaliyoonwa niliyokuwa nikiishi ng'ambo na kuchangamana na mataifa mengine ingawa hali zilikuwa tofauti kidogo,1
Mimi ni shabiki wa filamu yake iliyovutwa vibaya sana,0
iliyo mbaya hata zaidi kuliko kupe,0
sinema hiyo ilikuwa mbaya,0
sawa na majengo 3 au 4 tu yalitumia sehemu kadhaa labda mbomh duni,0
Haukuacha chochote ulicho kifikia ila ulikifanya kama kilio nyambuka.,0
"Filamu hii ni nzuri sana na mpunjaji ni virukato vidogo sana wakati anapoogopa na sehemu zenye raha zaidi zinashikwa chini ya pazia na wakati malaika na mlaghai wanapoimba judi, lakini kabla ya hapo hakuna yeyote aliyependekeza kikamili kwamba sinema hizo zitoke kwenye chapa ya pekee kwenye june 20 jalada lina ulaghai kwenye takataka na malaika chini ya kifuniko cha kifuniko cha june",1
Si rahisi kuelezea filamu hii zaidi ya mandhari za michezo ya kimahaba za mchezo wa kuigiza na mandhari za nje za duka la dawa za kulevya ni za kuchekesha mbwa watumia - nguo wana kitu fulani cha pekee cha kuchekesha cha kuchekecha watakipenda kukinunua kitokeapo huwa na sura mpya,1
Sasa tulichaguliwa kuteswa kwa propaganda hii yenye kuchukiza ya american,0
kipindi hiki kinafanywa kwa ajili ya wamerica ambao ni wajinga sana na umejaa chuki na vichli vya kuweza kukubaliwa kwingineko,0
karibu kila mtu anayehusika anapaswa kurudi shuleni ni jambo linaloweza kutabirika kabisa na ni rundo la takataka kuzunguka,0
Laiti ningeingia katika viwango hasi vya maadili,0
jozi hizo ni mbaya sana hivi kwamba haziwezi kuonekana mahali popote katika kisa cha ndege wa radi,0
matumizi ya hali ya polepole ya kihisia - moyo hujirudia - rudia kotekote katika sinema hiyo lakini yametegemezwa vizuri na matendo mabaya na mabaya ni neno la fadhili hapa ambalo halina mandhari ya kuendelea ambayo hutupwa bila sababu yoyote magari yoyote yaliyoonekana kana kwamba yalitengenezwa kutokana na kisanduku cha mahindi na mtindo wa uelekezi uliopakana na ujinga,0
oh yeah na picha hiyo ilikuwa ya kusikitisha pia,0
Ninachukia kuandika mambo mabaya kuhusu filamu hasa zile ambazo ninazipenda sana lakini filamu hii ni mbaya sana hivi kwamba hakuna yeyote angeweza kuionea fahari,0
Mimi si mtengeneza filamu wala mimi si mkurugenzi lakini ningeficha kichwa changu mchangani kama ningetumia kiasi chochote cha fedha na wakati kwenye sinema hii,0
Kwa ufupi hii ilikuwa ni kupoteza wakati na nishati nyingi na singependekeza yeyote aone filamu hii,0
lilikuja likiwa huru na mchezaji wa mchezo wa GEl i kununua lakini bado nilirudisha kitu hicho katikati kwa sababu niliaibika kwa jinsi ya kuezeka,0
110 na ni kwa sababu tu hakuna kikao cha 010,0
Wazo lenye kupendeza na lisilo la kawaida ni kama mfuko hatari wa kokwa ambao nyakati zote ni kama taarifa ya mapenzi ya kumuona hengo mchattie na fumo hendrikson huku akizungumza kwa sauti kubwa juu ya shavu la kichwa,1
Inayo gonga pia,1
Lakini kitendo cha wataalamu kama vile heromo na debbie rochokon kilikuwa kibaya sana kukielekeza kwa yule aliyekuwa mpiga - mbizi na kazi ya kamera haikuwa rahisi kuvumilika,0
Na bado ni seti zilizofikia 10 kwa kiwango changu cha sauti,1
"Ndiyo, ninarahisisha mambo hapa kwa ajili ya ufupi kwa ajili ya hili kwa kweli ndiyo kiini cha matatizo katika filamu hii ina mambo mengi sana yanayoendelea bila maelezo yoyote ya kweli yenye kuridhisha",0
Wote hufanya kazi nzuri na ni wenye kuchekesha,1
Lakini njama hiyo yenye hila haikunisadikisha hata kidogo na sehemu kubwa ya sinema hiyo ilitazamwa kwa jicho lisilo la kawaida lenye kutilia shaka,0
Ninamruhusu rafiki yangu wa kike aongee nami ili kuona wazo hili baya ambalo sisi sote tulilichukia,0
dakika 15 za mwisho za sinema pia si mbaya,1
bela lugosi alikuwa na tabia mbaya sana ya kuunganisha mistari isiyo ya kawaida,0
wonyesho wake ulikuwa wa mbao lakini haukuwa mbaya zaidi ya kipindi cha sinema ya bli,0
Mimi hupenda kupiga makasia kwenye kampuni yangu ya nyaya kwa muhtasari ukisikika kuwa wenye kupendeza kwa hiyo niliitazama mara mbili tayari na labda nitaiangalia tena,1
Ninaamini kwamba mwandishi wa kampuni hiyo alifanya kazi nzuri ya kuunganisha sehemu za siri za sinema,1
mara nyingi nambari zangu 810 kwa ajili ya njama hiyo,1
Nimesema zaidi ya mwingine yeyote asiyependa waharibikaji ili sitaki kuwa mmoja lakini naamini filamu hii ina thamani ya wakati wako,1
Eleza sinema chafu,0
si yenye kutisha sana na isiyofahamika sana,0
Mpango huo hauning'inia pamoja hata kidogo na tendo hilo linahuzunisha sana,0
si nzuri hata kwa thamani ya kambi,0
int akitarajia kupata vifaa vya oscar lakini hivi,0
soni lazima awe na iq ya moluska mpumbavu hasa ili usimwone huyo akija,0
filamu hii na ninaitumia neno hilo bila kutiliwa chumvi ni matusi kwa umma wanaopiga filamu,0
ikiwa ni mtu fulani tu aliyehusika na simulizi hilo aliyejua jinsi ya kuunganisha simulizi,0
hili hupata mtu 1 kati ya 10 kwa sababu tu hakuna kitu cha chini zaidi,0
Hii ni moja ambayo haikuwa nayo lakini niliitazama hivi majuzi kwenye kituo cha filamu cha mbweha na ilikatishwa tamaa sana,0
Najua alikuwa mchezaji wa kulipwa asiyedhibiti sana maandishi yake lakini kitendo hicho kilikuwa kibaya kama herufi,0
Mshindi mclaglen hata alikuwa mbaya na dolevini ilikuwa karibu isiyoweza kutambuliwa,0
Kutazama uhusiano uliopo kati ya taylor na tanwick kulishangaza jinsi kemikali ndogo zilivyokuwa kwenye kiwambo kati ya hizo mbili,0
lakini dhana ya filamu hiyo ilikuwa ya kipuuzi sana hivi kwamba rais wa filamu yetu,0
mandhari za vituo vya kifo hazikuwa zikisonga,0
jambo lililo baya zaidi ya kuimba kwa tayls lilikuwa kuimba kwa sauti ya chini,0
popote pale mtayarishaji alipokikosa kabisa,0
Nilivutiwa sana na jinsi alivyocheza,1
Nilijua nilipoiona sinema hiyo kwamba mwigizaji huyo mwenye kipawa angenunua vitu vikubwa zaidi,1
sinema ya hali ya chini na isiyo na furaha na yenye picha za watu masikini na yenye mtindo wa kushupaza wa hali ya chini inafikiri ni mafuta ya aina gani katika kesho bora na baadhi ya wachech waliotupwa ndani ya kiwanda kilichoachwa tayari kwa ajili ya judo wachache waliofishwa vibaya wakibingirisha mchanganyiko wa la jaji,0
hata sehemu ya mbele huonekana kuwa mbaya sana,0
Haionekani mbali sana kama america,0
Kama kwamba njama hiyo ni ya kudumu na ya karibuni sana hivi kwamba mwisho ni kama uuaji wa huruma,0
mazungumzo mabaya na hali ya kukosa tumaini ambayo kila mtu anayepigwa risasi anapoteza nafasi na wakati,0
Nilikuwa na wasiwasi sana juu ya jinsi sinema hii ilivyokuwa mbaya lakini haikuogopa hata kidogo,0
mazungumzo yamejaa mambo yasiyo na maana,0
Dakika 30 hivi za video zinatupwa ili kuonyesha waigizaji wazee - wazee wakiropoka kwa maneno yasiyo ya kweli na yasiyo na maana sana ili kumfanya kijana abadilike rangi nyakati zote akiwa mzee - mzee na nyakati nyingine katika latin ambayo huenda yakatamkwa au isikike kwa maneno,0
upande unaoelekeza ni wa kizembe kabisa,0
Kwa hakika maandishi yaliyochakaa yalizidi kuwa mabaya zaidi kwa ule mwelekezo mbaya,0
bila shaka kitendo hicho ni bla,0
kutenda kwa ujumla kwaweza kuwekwa kwa kiwango na usawaziko kamili kati ya kutenda kupita kiasi na kutotenda ifaavyo,0
na hatimaye baada ya hayo yote twafikia mwisho ambao ungekuwa mkubwa kama ungeshughulikiwa na watu hodari wala si wenye kucheza - cheza,0
Niliipenda sana sinema hiyo na ilivutia sana familia iliyokuwa na sehemu yake ya juu na chini lakini mwishowe walijua kwamba walikuwa na upendo wa pekee kati yao,1
Nimeona sinema nyingi zinazoigiza ufuaji wa jaclyn lakini mungu wangu huyu alikuwa mmojawapo wa filamu bora zaidi ingawa ilitoka miaka 12 iliyopita,1
Filamu hiyo ilikuwa na picha ya nyota na kitu nikipendacho zaidi ni kwamba ilifungua macho yangu ili nione waigizaji wengine ambao ninawaona kabla ya hapo,1
Sinema hiyo ilikuwa ndefu lakini niliifurahia kila dakika,1
Kwa ujumla nahesabu sinema hii kuwa 10 kati ya digrii 110,1
Maisha hayayaweki vya kutosha ili yeyote ajue ni duka gani linalouza linijulishe kwa sababu hili ni lazima liwe linamiliki,1
Nakumbuka hasa hisi zangu zikishambuliwa na nyuzi ndogo - ndogo za muziki ambazo hazingeng'aa bila onyo lolote na hata umaana mdogo,0
Ni aina tu ya papa anayechunguzwa alasiri ili kumwadhibu mtu asiyeajiriwa kwa kutokuwa na kazi,0
Ni filamu chache tu zinazoweza kuonekana lakini watu wanaoikumbuka huwa tofauti kabisa na sinema zisizo na madoido mengi na nyeusi,1
sinema hii hufanyiza ulimwengu wake wenyewe na huvutia katika kila njia,1
lakini filamu hii ilinifikia kwelikweli,1
Ione,1
Ninatumaini kuwa timu inayochochea filamu hii inafanya filamu nyingi zaidi na kwamba zitaendelea kufanya hivyo kwa mtindo wao wenyewe wa ajabu,1
na nilisahau jangu hapa i project ikiwa na strond fausa aurvg akiwa mkamilifu katika daraka lake akiwa mtu mwenye kusumbua ambaye haelewi mahali alipokuwa anafanyia kazi na kwa nini yeye ni mwenye kusumbua,1
Picha hii ni nzuri na yenye kuchekesha kuhusu maisha katika mwaka wa 2006,1
i niliona kuhama huko kukifurahisha na kutia moyo,1
Mwanzoni tovuti za eneo hilo katika filamu iliyopigwa picha hapa katika nyati zilinivutia,1
"baadaye, nilijikuta nimepoteza uwezo wa sinema hiyo",1
wasikilizaji wote walipiga makofi mwishoni mwa filamu hiyo,1
Nilitoka kwenye jumba la maonyesho nikiwa na lilti katika shangwe yangu ya hatua kwa hatua moyoni mwangu na kutumaini kwa ajili ya jamii ya kibinadamu,1
Mapambo yana sura nzuri na hufanya kazi vizuri,1
sehemu iliyobaki ya plasta pia hucheza vizuri,1
Picha za sinema zenye kutokeza kutia ndani maoni mazuri ya barcelona na minara yake maarufu ya saudi,1
Karibu dakika kumi katika filamu hii ikaanza kuwa na mawazo ya pili,0
karibu nusu ya njia kupitia filamu hii ikaanza kuichukia,0
kufikia wakati filamu ilipoisha si kwamba tu iliipenda niidharau,0
yale ambayo filamu hii haina ni maandishi yenye kusadikisha,0
mwandiko huonekana kana kwamba ni hati ya mkono tu iliyoandikwa na ufyatuaji risasi ukaanza kabla ya hati iliyomalizika kukamilishwa,0
mambo yatokeayo watu mashuhuri hubadili mpangilio wa njama kwa sababu isiyo na sababu yoyote ila tu maandishi yahitajiyo iwe hivyo,0
"Mkavu, na juu ya hayo, mshari, amejipachika tu.",1
kwa sababu ya manufaa yake ya kuchunguza,1
Labda hii ndiyo pindi yenye kuudhi zaidi ambayo nimepata kuona katika maisha yangu yote,0
ni kipindi kinachoudhi na cha kijinga kuliko vyote ambacho kimewahi kuonekana,0
kila kitu juu ya hilo ni kibaya tu,0
Siwezi kuelewa ujinga wa aina gani ungetokeza hali hii mbaya mwanzoni bila kutaja majira kadhaa,0
Hati hiyo ni mbaya sana na pia ina mzaha usio wa kiadili ambao kwa kawaida unaona katika sinema ya ri au nc17,0
kuroga pia ni sababu mbaya sana unazoona ni kipindi kibaya sana cha waigizaji,0
Maneno ya mwisho katika kipindi hiki ni mateso halisi,0
Ni nyakati zenye kukatisha tamaa mbali na uhalisi wa mambo,0
Kutazama mashine ya kufulia nguo huku na huku kunaumiza macho yako kwa kadiri ambavyo jambo hili laonyesha,0
Picha ya 010 katika kidato cha pili inaonyesha kipindi hicho ni kibaya sana hivi kwamba hata mama ya kifaa hicho humvuta binti yake nje ya kipindi hicho,0
Mbweha wa karne ya 20 wanaoishi barabarani mwaka wa 1948 si kwamba wao ni wapumbavu tu bali pia ni filamu isiyoweza kutiliwa shaka,0
Yamejaa herufi zisizosadikisha ambazo zitaandikwa kwa ustadi na edward vodorov ambaye pia alitokeza na kwa kushangaza anaelekezwa na ean negulesco ambaye angetarajia kupata faida kubwa zaidi kutoka kwake,0
kutoka hapa kwenye ukurasa wa picha akigeuka bila kukusudia na kuwa mcheshi,0
Kufutwa kwake marumaru mapema hivyo katika shughuli hiyo hakuwezi kushindika kabisa na hakusadiki,0
"na ikiwa hiyo yatosha kuharibu filamu yako, basi picha hiyo imeharibiwa na matumizi ya daima ya seti za sinema na sehemu za nje ya nyumba",0
chochote kilichochochea filamu kama hiyo hakiko mbali nami,0
Sinema hiyo ilikatishwa tamaa sana,0
kuna matatizo mengi sana hivi kwamba sijui nianzie wapi,0
Bila ya shaka katika hayo ipo adhabu nyengine kali vile vile.,1
steve martin hutoa wonyesho wa kuchekesha wa jamaa mweupe wa tabaka la juu,1
ongeza akili nyeupe na ya yean ya hali ya juu na kila mtu amecheza vizuri sana,1
lakini sinema hiyo hufanya makosa mengi mazito,0
kwanza kuna maoni ya kutosha juu ya ubaguzi wa rangi na mizaha ya kijamii ili kuudhi kila mtu,0
filamu hiyo imejawa na sauti kali za ubaguzi wa rangi kuelekea watu weusi waliotupwa na pia wazungu wanaonyeshwa kama moroni na boob,0
Kuweka kando kadi ya mashindano ya mbio acheni kutazama kasoro kubwa katika sinema wanayoharibu latifas,0
Hapana pa kukimbilia!,0
int aliona filamu hii tena kwa ajili ya uhuru,0
Boti ya mvuke ni filamu muhimu sana katika historia yetu ya sinema,1
kutokea kwa pili kwa panya aina ya mykey baada ya mlipuko wa ndege kimya - kimya mapema mwaka huo labda ni sinema yake maarufu zaidi kwa sababu ilikuwa yenye kuchosha sana,1
Ingawa bado husikii makeywiy akisema kuna tani nyingi za sauti na muziki kotekote katika kitu cha sinema ambacho sisi hukiona kuwa cha kawaida sasa lakini ambacho kilikuwa kikundi kikubwa cha watu chenye kupendeza katika 1928,1
Hata hivyo baada ya kuona ufupi huo tena baada ya karibu miaka 25 ilishangazwa na jinsi sinema hiyo ilivyo ya kudumu,1
mara kwa mara ni vigumu kwake kuona polisi wakicheza batamzinga katika majani makavu kwa njia ya kuwazia sana ikiwa mara kwa mara ni yenye ukatili,1
Picha ya werevu na ya umati wa watu bado ni miongoni mwa filamu bora zaidi hata baada ya miaka 80 ya ajabu,1
kule kubadilika - badilika kwa hisia - mwenzi kwa mtu katili anayeua kikatili dakika moja ijayo tangazo la kibiashara la mpira wa miguu haliaminiki hata kidogo,0
ifahamike sana kwamba filamu hii ingepokea tuzo na tuzo nyingi sana hasa wakati ambapo kuna filamu zenye kustahili zaidi huko,0
mwili na nafsi ya awali 1947 ni kazi ya pekee sana,1
Jihn garfield anisti lilli pilmer william conda leeand aliyepigwa picha na mmojawapo wa wataalamu wakubwa zaidi wa sinema ili kupata fursa ya kushindilia filamu hizo,1
Sidhani kuna sifa zozote za kukomboa katika mabadiliko haya,0
Hii ndiyo sinema pekee mbaya aliyowahi kutengeneza,0
Basi ni kiovu hicho walicho nunua.,0
Sinema hii ni kielelezo thabiti cha njama mbaya na wazo baya sana kwa njia yoyote ile,0
ni aibu kuona waigizaji wazuri kama thomerson na jemu wakijiruzuku katika hali mbaya kama hii,0
Nilikuwa na maoni mabaya,0
Sinema zote mbili ni mbaya sana lakini kutokana na jinsi zilivyoonekana mwaka wa 1986,0
Tuanze na matatizo yote hasa yale ambayo profesa mkuu alifanya yalikuwa mabaya sana,0
mwandiko ni shaghala - baghala kubwa lenye kasoro,0
Mfano bora zaidi wa jinsi maandishi yalivyopotoka ni wakati yanapojulikana kwamba unaweza kuwageuza tena wale wanaoitwa zombies kuwa wanadamu kwa kuondoa mkufu wenye kipande cha meteoriti,0
Mkurugenzi paul matthews ambaye pia aliongoza filamu hiyo yenye kutisha ya 1995 kwa njia ya kusikitisha hajui jinsi ya kusonga filamu zake,0
sinema inachosha sana katika sehemu mbalimbali,0
Hakika mwangaza bila ya shaka ni mkali!,0
sinema yaonekana kuwa ya bei rahisi na ya bland,0
Mojawapo ya mambo yenye kuvunja moyo zaidi ni ukosefu wa kwenda mahali palipo wazi,0
Mkusanyiko huu haukufanya kazi vizuri katika wakati uliopita na bila shaka haufanyi kazi hapa,0
Picha zilikuwa mbaya sana,0
mfuatano wa uwazi angani ulionekana kana kwamba uliumbwa kwenye vishimo vidogo sana kwa ajili ya miungu,0
mlipuko wa matangi ya gesi mwishoni ulikuwa mbaya sana,0
Sawa na mimi ninajiona kuwa mchambuzi wa haki na mgonjwa kiasi kwamba sifa zinazotokana na athari za wanyama zilikuwa baridi sana,1
rota apenda mifupa ya meno yenye utelezi,1
kutoa muhtasari wa filamu hiyo kwa wafugaji ni sinema yenye kuogofya sana inayopaswa kuepukwa kama vile virusi vya ebola,0
halipendekezwi,0
Hawezi kutazama kwenye kiwambo cha televisheni kwa muda mrefu na kwa njia mbaya sana,0
"Mbali na risasi zake mbaya, filamu hiyo ina mizigo mingi ya vitu vingine",0
Naelewa kwamba inayodhaniwa kuwa aina ya popcorn yenye bei ya chini lakini hiyo haimaanishi kwamba ni lazima itukana kabisa akili yetu na iwe imeandika kwa njia ya ajabu sana hivi kwamba inaingilia mambo yenye kuudhi,0
Mavi weusi hutumia vipawa vikubwa vibaya hapa pia kwa kuwa yuko katika hali yake ya kukosa adabu kabisa wakati anapozuiwa na kiwango ambacho kwa hakika hakiruhusu.,0
ile filamu pekee nyangavu ilikuwa kilima cha johana ambacho kitaonekana kuwa karibu kisichotambulikana na mashabiki wa chombo bora cha hivi karibuni kwa sababu ya uzito aliopunguza katika kipindi cha katikati,1
kwa kuwa sinema ya kwanza sasa ilikuwa imebuniwa upya na sasa haikuwa na matokeo yoyote,0
bajeti ilikuwa ndogo sana,0
Hii haikuonyeshwa tu kwenye plasta bali pia katika mwandiko wa chini wapar ulioazimwa sana kutokana na maandishi ya awali,0
Hata hivyo hapa hapakuwa na hatua yoyote inayofaa au mahali pa kazi kusawazisha mambo,0
Upigaji picha haukupanuka sana,0
haikuonyesha mandhari pana zilizokuwa sehemu kubwa ya awali,0
"Kwa ujumla, haikuwa na uwezo wa kuwazia",0
halipendekezwi,0
inawezekana kwa sinema kuwa mbaya zaidi kuliko hii,0
Hizi ni njama mlizo panga mjini mpate kuwatoa wenyewe.,0
Hata wakati wanawake wanapoonyesha hatimaye hakuna dalili ya maendeleo yanayotarajiwa zaidi na kufikia wakati ambapo sinema hiyo iko juu yako huenda ikawa imelala mbali sana,0
Jihadhari na hii si sinema ya kishenzi ambayo ni kipindi cha takataka,0
Ninashindwa kuamini kwamba hata hivi ni tokeo la jambo hili,0
ndiyo sababu ninaipitia vibaya sana,0
kwa kuwa ni mtoto mwenye umri wa miaka 90 tu aliyefurahia sana maonyesho haya na ninaweza kusema kwa fahari kwamba nilifurahia wakati na hata zaidi ya katuni bora,1
lakini vidole vidogo vya miguu vilibaki vibe 90 na kutokeza moja ya katuni zenye kuchekesha zaidi na zenye ncha kali zaidi zilizowahi kubuniwa,1
kumbukumbu ni nzito lakini naweza tu kusema kwamba nilifurahia kila tukio na bidhaa inayohusiana na maonyesho hayo,1
Kwa urahisi hakuna katuni nyingine yoyote iliyonifanya nicheke kwa njia ya wororo kabla ya kuanza kukaza fikira kwa vijana kwenye vipindi vya televisheni vya giza,1
wahusika wote walikuwa wenye kuchekesha na walikuwa na upekee wa kutokuwa na mtu mashuhuri wa kweli,1
Kila mhusika alikuwa mwenye adabu na aliyestahili kuitwa kiongozi,1
"Na kila jambo katika khabari hii lilikuwa juu ya upana wa chembe ya haki. Na kwa hakika Mwenyezi Mungu ni Mwenye kusamehe, Mwenye kurehemu.",0
Inaonekana kwamba mistari yake iliandikwa na kijana mwenye umri wa miaka kumi na mitano ingawa wanajaribu sana - sana kusikia kama vile mtoto mwenye umri wa miaka kumi na mitano anavyojua vizuri mazungumzo,0
perabo ina kiwango kizuri cha nishati na kwa wazi ni yenye kustarehesha sana mbele ya kamera,1
Kwa wazi hakuna udhuru wa kufanya jambo hilo ambalo halifai,0
Ninaiona filamu hii na nilifikiri hii ni filamu ya kipumbavu,0
jambo la kipumbavu hata zaidi ni kwamba watu waliofikiri kwamba kuna volkeno ndani ya los e malaikaes,0
Kwa kuzua tu mnatakataka nini?,0
katika umalizio wangu sitajishughulisha na sinema hii kwa sababu volkeno katika los malaikas ni upuuzi tu,0
hadithi hii ni mbaya sana,0
Ndio jaza muwafaka.,0
Na alama nyengine.,0
pia kuna unafiki wa kutosha katika filamu hii wa kunifanya nipike,0
Usipoteze wakati wako ukitazama filamu hii ya takataka isiyochunguzwa,0
Ninaamini kwamba weusi wa rangi ya waridi ulifanywa vizuri,1
wahusika ni wenye kupendeza na unataka kujua zaidi juu yao kadiri sinema inavyoendelea na na nafikiri watu watashangazwa na ni nani atakayeicheza bila kuifanya,1
Endelea kulitazama,1
Usiache kutazama hili,0
ni jambo la kuchekesha sana,1
Kiwango changu 3 tu kati ya 10,0
wahusika ni wenye kupendeza na kweli unawajali,1
wimbo wa sauti kubwa na wenye kuvutia wakati wa matangazo ya mwisho,1
Usikose kufanya hivyo,1
Hii ni sehemu yenye ustadi ya utengenezaji wa filamu yenye vichwa vingi vinavyochemka na kuchemka mara kwa mara katika sehemu hii ya mapigano na uchunguzi wote wa washairi bohemian miaka ya vita ambayo hupitana na milipuko ya mabomu ya hewani ya londoni na utulivu wa nje wa mwambao wa magharibi ukiondoa mipaka kati ya tamaa ya urafiki na kupenda sanaa na kujionea wasiwasi dhidi ya ushindani na kujiona kuwa shujaa na kujitoa zaidi kwa wengine,1
Hati ya werevu iliyokomaa ambayo hudokeza na mara kwa mara hutokeza mkazo wenye kutokeza kwa sababu ya utendaji mkamilifu mbali na ule tabasamu isiyo ya kawaida kwamba keira mjasiri huelekea kuelekezewa wakati huu kama wahusika wengine wanavyoutaja mara nyingi,1
"lakini zaidi ya picha zote maridadi za kila dakika kwa kutumia kwa ustadi na kwa madaha pembe ya kamera na nuru ya karibu ikiwa ni pamoja na picha za filamu za kuigiza za watu mashuhuri nyumbani, ni ajabu na ni furaha kutazama",1
ikiwa yenye kupendeza daima ya kutazama kama bertluci lakini mahusiano hapa yanasadikisha zaidi na masimulizi zaidi ya baadhi ya mabwana hao hufanya kazi,1
Kanuni ya msingi inapotea kwa sababu inaungwa mkono na mtazamo usioelezeka wa wafanyakazi wa filamu hiyo,0
Haidhuru sinema inashindwa katika viwango vingi,0
Epuka kabisa,0
Niliiona filamu hii juu ya kristmas na ilikuwa sinema nzuri kama nini,1
Imefikiriwa kwamba kirukanjia alikuwa na akili nyingi sana na tangu wakati huo amekuwa mwigizaji wangu maarufu,1
kitendo chake kando ya olvia de havilland kilikuwa chenye uangavu na mwisho ulikuwa mzuri ajabu,1
Sikuzote nilikuwa nimejua kwamba kirukanjia alikuwa mwigizaji hodari kwa sababu baba yangu alipenda sana mwigizaji na nililelewa nikitazama filamu zake akiwa mtoto,1
lakini ilikuwa rahisi hadi nilipoitazama filamu hii na nikatambua jinsi alivyo mkubwa,1
mgonjwa atoa filamu hii 10 kati ya 10,1
Najua kwamba jam okonor alikuwa mwenye nguvu sana na kwamba hakuna mtu ambaye angeweza kuwa kama yeye ila gegee hakuwa na furaha,0
Kwa kweli hakuonekana kutaka kuwa mkaribishaji wa sauti zake zilikuwa zenye kuchosha ambazo hazikujihusisha na wageni,0
"Msisimuaji mdogo mwenye kupendeza kutoka Boggack akiwa na wanawake wengi wazuri waliomzunguka mtoto aliyetekwa nyara, ni njama mbaya ya kanisa la kigeni na baadhi ya wanyang'anyi wasio na mpango wa kutoza kodi",1
Duza la jammy ni shujaa mkubwa wa kutunga hadithi hiyo akifuatana hadi upeo wake wenye ubaridi kwenye utendaji wa ubalozi lakini halina hatari ya kuzamika kwa ndege aina ya black and white fomy foot,1
Na bado filamu nyingine nzuri ajabu kutoka kwa mabwana wakubwa walio thabiti,1
Ni lazima niseme kwamba filamu hii ilitayarishwa vizuri sana na kwamba sinema ya cifi ni filamu ya kawaida ya cifi,1
Imetokezwa vizuri sana na mmoja wa watengenezaji bora zaidi wa sacot vandiver,1
Lakini ni yenye kutumbuiza hata hivyo,1
aina ya sinema yenye makelele inayofurahisha kutazama,1
kinakuwa kipindi chenye kuchosha sana katika sinema na kuna sehemu nyingi zenye kuchekesha,1
sikuzote kifaa huwa chenye kutumbuiza kama kawaida,1
Furaha ya ujumla,1
sinema hii ni mbaya sana hivi kwamba hata imebuniwa,0
filamu hiyo haina vitisho vyovyote au mkazo wa baadhi ya maneno ya kitiba yanayotumiwa katika sehemu zote zacho ni kama inaogofya kusema machache zaidi ya kusema kwamba kwa kuwa insulini hujitegemea mwenyewe kuwa na ugonjwa wa kisukari,0
"Ama ajionaye hana haja,",0
Sinema hii hufanya kazi nzuri sana ya kufunua utata wa kazi hiyo na magumu ya ajabu yanayokabili Afrika Kusini,1
